Observation Number,Is GLOBE Trained,is Citizen Science,Site ID,Observation Latitude,Observation Longitude,Observation Elevation,Measurement Date (UTC),Measurement Time (UTC),Is_dust,Dust_QA_comment,Sky Color,Sky Visibility,Total Cloud Cover,Total Cloud Cover %,Cirrus,Cirrocumulus,Cirrostratus,Altostratus,Altocumulus,Cumulus,Nimbostratus,Stratus,Stratocumulus,Cumulonimbus,Short Lived Contrails,Spreading Contrails,Non Spreading Contrails,Fog,Smoke,Haze,Volcanic Ash,Dust,Sand,Spray,Heavy Rain,Heavy Snow,Blowing Snow,Surface Snow/Ice,Surface Standing Water,Surface Muddy,Surface Dry Ground,Surface Leaves on Trees,Surface Raining or Snowing,High Cloud Cover,High Cloud Opacity,Mid Cloud Cover,Mid Cloud Opacity,Low Cloud Cover,Low Cloud Opacity,Surface Air Temperature,Surface Barometric Pressure,Surface Relative Humidity %,Ground Image North,Ground Image East,Ground Image South,Ground Image West,Ground Image Up,Ground Image Down,GEO/Terra/Aqua Satellite Match Table,CALIPSO Satellite Match Table,GEO Satellite,GEO Date,GEO Time,GEO Latitude,GEO Longitude,GEO Vzen,GEO Szen,GEO Low Cloud Cover,GEO Mid Cloud Cover,GEO High Cloud Cover,GEO Low Liquid,GEO Mid Lquid,GEO High Liquid,GEO Low Ice,GEO Mid Ice,GEO High Ice,GEO Low Cloud Opt,GEO Mid Cloud Opt,GEO High Cloud Opt,GEO Low Cloud Temp (K),GEO Mid Cloud Temp (K),GEO High Cloud Temp (K), GEO Low Cloud Altitude,GEO Mid Cloud Altitude,GEO High Cloud Altitude,GEO Snow,GEO Ocean,Terra Satellite,Terra Longitude,Terra Latitude,Terra Date,Terra Time,Terra Low Cloud Altitude,Terra Low Cloud Opt,Terra Low Cloud Cover,Terra Low Cloud Phase,Terra Low Cloud Temp (K),Terra Mid Cloud Altitude,Terra Mid Cloud Opt,Terra Mid Cloud Cover,Terra Mid Cloud Phase,Terra Mid Cloud Temp (K),Terra High Cloud Altitude,Terra High Cloud Opt,Terra High Cloud Cover,Terra High Cloud Phase,Terra High Cloud Temp (K),Terra Vzen,Terra Szen,Terra Wind,Terra Snow,Terra Ocean,Aqua Satellite,Aqua Longitude,Aqua Latitude,Aqua Date, Aqua Time, Aqua Low Cloud Altitude, Aqua Low Cloud Opt, Aqua Low Cloud Cover, Aqua Low Cloud Phase, Aqua Low Cloud Kel, Aqua Mid Cloud Altitude, Aqua Mid Cloud Opt, Aqua Mid Cloud Cover, Aqua Mid Cloud Phase, Aqua Mid Cloud Kel, Aqua High Cloud Altitude, Aqua High Cloud Opt, Aqua High Cloud Cover,Aqua High Cloud Phase,Aqua High Cloud Kel, Aqua Sat Vzen, Aqua Sat Szen, Aqua Wind, Aqua Snow, Aqua Ocean,,,
416043,1,0,13111,18.14799,42.16277,1213,7/4/17,9:35:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,32,767,48,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416044,1,0,13111,18.14799,42.16277,1213,7/4/17,9:36:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,32,767,48,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417088,1,0,46429,18.139982,42.320485,2500,7/5/17,11:15:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,43,581,41,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417089,1,0,46429,18.139982,42.320485,2500,7/6/17,11:00:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,43,581,40,,,,,,,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=150-46429-5685904-201707061100,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aqua,42.301,18.131,7/6/17,10:54:00,0.457,1.09,0.188,1,302.13,4.5226,3.7043,9.027,1,285.9,7.0888,6.4567,13.257,2,265.0783,40.163,23.71,6.6118,0,0.5,,,
416758,1,0,36335,17.261011,43.085439,940,7/7/17,9:13:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1, , , , , , ,37,808,40,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417132,1,0,36335,17.261011,43.085439,940,7/9/17,9:13:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,39,809,21,,,,,,,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=150-36335-13139630-201707090913,no match,METEOSAT-8,7/9/17,9:10:00,0,41.5,20.35,5.15,0,46,4,0,46,4,0,0,0,-99,4.04,3.63,-99,278.31,263.53,-99,4.54,6.84,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417133,1,0,33803,26.445333,50.072239,15,7/9/17,9:15:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,45,998,34,,,,,,,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=150-33803-14037957-201707090915,no match,METEOSAT-8,7/9/17,9:10:00,0,41.5,32.34,6.91,30,0,0,30,0,0,0,0,0,3.33,-99,-99,309.3,-99,-99,0.32,-99,-99,0,42.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417137,1,0,12263,17.216078,42.465072,33,7/9/17,9:45:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,44,1013,67,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417306,1,0,11866,26.3331,50.1683,44,7/10/17,0:00:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,43,999,27,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417307,1,0,12494,26.3313,50.153,57,7/10/17,0:00:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,43,999,27,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417327,1,0,36335,17.261011,43.085439,940,7/10/17,9:13:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,37,809,36,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417443,1,0,33803,26.445333,50.072239,15,7/10/17,9:20:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,45,995,29,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417444,1,0,12263,17.216078,42.465072,33,7/10/17,9:45:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,44,1013,64,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417656,1,0,12494,26.3313,50.153,57,7/11/17,0:00:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,44,996,24,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417657,1,0,11866,26.3331,50.1683,44,7/11/17,0:00:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,42,996,24,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417465,1,0,36335,17.261011,43.085439,940,7/11/17,9:15:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,37,810,35,,,,,,,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=150-36335-13139630-201707110915,no match,METEOSAT-8,7/11/17,9:10:00,0,41.5,20.35,4.92,7.41,12.96,0,7.41,12.96,0,0,0,0,2.62,1.72,-99,306.9,294.73,-99,0.97,2.83,-99,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417671,1,0,11866,26.3331,50.1683,44,7/12/17,0:00:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,42,996,66,,,,,,,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=150-11866-13145464-201707120000,no match,METEOSAT-8,7/12/17,0:10:00,0,41.5,32.25,110.93,0,0,100,0,0,3.92,0,0,96.08,-99,-99,3.56,-99,-99,254.78,-99,-99,10.32,0,57.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417672,1,0,12494,26.3313,50.153,57,7/12/17,0:00:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,42,996,22,,,,,,,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=150-12494-13145464-201707120000,no match,METEOSAT-8,7/12/17,0:10:00,0,41.5,32.25,110.94,0,0,100,0,0,4,0,0,96,-99,-99,3.6,-99,-99,254.86,-99,-99,10.31,0,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417694,1,0,12903,25.21,49.36,174,7/12/17,9:15:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,46,978,9,,,,,,,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=150-12903-3138520-201707120915,no match,METEOSAT-8,7/12/17,9:10:00,0,41.5,30.77,5.82,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417695,1,0,36335,17.261011,43.085439,940,7/12/17,9:15:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,40,810,24,,,,,,,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=150-36335-13139630-201707120915,no match,METEOSAT-8,7/12/17,9:10:00,0,41.5,20.35,4.79,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417816,1,0,13111,18.14799,42.16277,1213,7/12/17,9:34:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,35,767,44,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417817,1,0,13111,18.14799,42.16277,1213,7/12/17,9:35:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,35,767,44,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417818,1,0,13111,18.14799,42.16277,1213,7/12/17,9:36:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,35,767,44,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417960,1,0,12263,17.216078,42.465072,33,7/12/17,9:45:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,46,1013,68,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417964,1,0,13111,18.14799,42.16277,1213,7/13/17,9:34:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,33,767,46,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417965,1,0,13111,18.14799,42.16277,1213,7/13/17,9:35:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,33,767,46,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417966,1,0,13111,18.14799,42.16277,1213,7/13/17,9:36:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,33,767,46,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417967,1,0,12263,17.216078,42.465072,33,7/13/17,9:45:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,46,1013,68,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417989,1,0,32857,16.8944,42.5572,10,7/14/17,9:00:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,38,1054,45,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418129,1,0,33803,26.445333,50.072239,15,7/14/17,9:10:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,45,995,19,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418130,1,0,36335,17.261011,43.085439,940,7/14/17,9:15:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,38,808,38,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418244,1,0,13111,18.14799,42.16277,1213,7/14/17,9:32:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,33,767,43,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418245,1,0,13111,18.14799,42.16277,1213,7/14/17,9:33:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,33,767,43,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418246,1,0,13111,18.14799,42.16277,1213,7/14/17,9:34:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,33,767,43,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417994,1,0,12263,17.216078,42.465072,33,7/14/17,9:45:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,46,1012,67,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418159,1,0,36335,17.261011,43.085439,940,7/15/17,9:14:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,31,808,36,,,,,,,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=150-36335-13139630-201707150914,no match,METEOSAT-8,7/15/17,9:10:00,0,41.5,20.35,4.37,0,26.79,0,0,26.79,0,0,0,0,-99,3.05,-99,-99,291.56,-99,-99,3.11,-99,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418255,1,0,13111,18.14799,42.16277,1213,7/15/17,9:34:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,32,767,48,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418256,1,0,13111,18.14799,42.16277,1213,7/15/17,9:35:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,32,767,48,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418257,1,0,13111,18.14799,42.16277,1213,7/15/17,9:36:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1, , , , , , ,32,767,48,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420542,1,0,12263,17.216078,42.465072,33,7/15/17,9:45:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,47,1013,67,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418183,1,0,3898,28.65667,-17.90446,355,7/15/17,13:37:00,unknown,no photos,,,-99,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0, , , , , , ,-99,-99,-99,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419469,1,0,33803,26.445333,50.072239,15,7/16/17,9:00:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,44,995,27,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420544,1,0,12263,17.216078,42.465072,33,7/16/17,9:45:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,46,1014,56,,,,,,,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=150-12263-3025233-201707160945,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aqua,42.391,17.1,7/16/17,9:53:00,1.7372,1.62,60.4757,1,295.9884,2.033,1.73,9.7557,1,295.09,10.1776,0.4714,13.5643,2,240.28,63.8886,9.7086,5.1214,0,52.8571,,,
418298,1,0,3898,28.65667,-17.90446,355,7/16/17,13:11:00,unknown,no photos,,,-99,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,-99,-99,-99,,,,,,,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=109-3898-6356348-201707161311,no match,METEOSAT-10,7/16/17,13:10:00,0,0,38.82,7.61,48.94,0,0,48.94,0,0,0,0,0,1.91,-99,-99,292.81,-99,-99,0.7,-99,-99,0,86.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420547,1,0,12263,17.216078,42.465072,33,7/17/17,9:45:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,46,1013,64,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418726,1,0,3898,28.65667,-17.90446,355,7/17/17,13:59:00,unknown,no photos,,,-99,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,-99,-99,-99,,,,,,,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=109-3898-6356348-201707171359,no match,METEOSAT-10,7/17/17,14:10:00,0,0,38.82,13.92,42.86,0,0,42.86,0,0,0,0,0,1.04,-99,-99,289.74,-99,-99,0.83,-99,-99,0,86.11,,,,,,,,,,,,,,,,,,,,,,,,,,Aqua,-17.886,28.582,7/17/17,13:57:00,1.0414,2.4729,67.01,1.0054,289.1057,4.8058,0.234,4.0186,2,270.048,0,0,0,0,0,51.51,11.75,6.6216,0,87.5714,,,
420551,1,0,12263,17.216078,42.465072,33,7/18/17,9:45:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,46,1013,64,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419490,1,0,33803,26.445333,50.072239,15,7/19/17,8:50:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,44,995,30,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418971,1,0,36335,17.261011,43.085439,940,7/19/17,9:14:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,38,809,29,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
